millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
99403,183,218,156,283,206,-9.89,-0.47,2.08,1
99503,183,216,156,283,206,-9.85,-0.59,2.0,1
99603,183,215,157,283,207,-9.57,-0.51,2.12,1
99703,183,216,157,283,206,-9.73,-0.39,2.24,1
99803,183,216,157,282,207,-9.77,-0.59,1.96,1
99903,183,216,157,282,206,-9.96,-0.35,2.04,1
100003,182,216,158,282,206,-10.94,-0.04,1.84,1
100103,182,216,157,282,205,-8.94,-1.14,1.88,1
100203,184,217,156,282,206,-9.96,0.0,2.79,1
100303,181,215,157,281,204,-9.06,1.57,0.98,1
100403,185,216,156,282,204,-8.0,3.3,0.16,1
100503,185,216,158,281,205,-8.08,4.75,-0.94,1
100603,186,215,157,281,205,-8.24,5.81,-0.12,1
100703,186,215,157,281,205,-6.75,6.43,-1.26,1
100803,186,216,155,281,205,-6.75,7.53,-1.37,1
100903,188,216,155,279,204,-6.04,7.73,-0.94,1
101003,187,216,157,282,204,-5.41,7.92,-0.75,1
101103,187,218,157,281,204,-6.2,8.08,-1.1,1
101203,186,216,155,281,204,-5.77,8.12,-1.33,1
101303,188,216,157,281,202,-5.69,8.0,-1.57,1
101403,186,217,158,281,204,-5.02,7.73,-1.49,1
101504,186,215,158,280,204,-5.26,8.04,-1.33,1
101603,188,216,158,281,204,-5.14,8.08,-1.49,1
101703,187,214,159,283,204,-5.33,8.24,-1.41,1
101804,189,216,158,281,204,-5.26,8.2,-1.33,1
101903,188,217,156,279,205,-5.33,8.04,-1.37,1
102003,186,216,158,281,203,-5.14,8.0,-1.45,1
102203,187,215,158,278,204,-6.2,7.85,-1.77,1
102303,187,214,159,282,204,-7.02,7.53,-2.04,1
102403,187,215,158,281,203,-7.61,6.24,-2.0,1
102503,186,215,158,282,203,-7.37,5.49,-2.08,1
102603,184,216,159,279,202,-7.45,3.73,-1.1,1
102703,187,214,158,280,204,-8.12,2.55,-1.26,1
102803,186,217,157,280,205,-9.3,1.29,-0.43,1
102903,185,216,157,281,204,-9.65,-0.2,0.43,1
103003,185,215,157,282,203,-9.65,-1.53,1.26,1
103103,185,215,157,281,204,-9.26,-2.43,2.47,1
103203,186,217,156,281,205,-7.61,-3.92,2.86,1
103303,185,217,157,282,204,-7.81,-5.3,4.16,1
103403,189,215,158,282,205,-8.0,-5.88,5.02,1
103503,186,218,157,283,206,-7.41,-5.88,5.26,1
103603,188,217,158,282,206,-6.2,-6.35,5.73,1
103703,187,218,157,282,208,-5.37,-6.75,6.39,1
103803,187,216,157,284,208,-4.0,-7.34,6.9,1
103903,186,217,158,285,209,-2.47,-7.57,6.94,1
104003,189,217,155,284,210,-2.51,-7.92,7.1,1
104103,187,217,158,286,212,-1.96,-7.81,7.85,1
104203,188,217,158,288,212,-2.12,-7.69,7.34,1
104303,189,216,157,288,212,-1.92,-7.92,7.69,1
104403,189,217,157,287,213,-1.18,-7.77,7.65,1
104503,188,218,158,287,213,-1.33,-7.77,7.61,1
104603,188,217,157,287,212,-1.33,-7.88,7.61,1
104704,188,217,158,285,210,-1.29,-7.77,7.77,1
104803,189,218,159,289,210,-1.29,-7.81,7.49,1
104903,189,217,158,288,213,-1.41,-7.61,7.57,1
105004,188,217,158,287,212,-1.49,-7.77,7.61,1
105103,187,216,158,287,212,-1.88,-7.77,7.61,1
105203,188,216,156,287,212,-2.31,-7.81,7.41,1
105403,186,216,159,287,211,-2.0,-7.53,7.88,1
105503,188,216,157,288,210,-2.59,-7.61,7.81,1
105603,187,216,158,286,211,-3.45,-7.53,7.14,1
105703,186,216,159,286,210,-4.16,-7.3,6.59,1
105803,185,218,157,285,210,-4.94,-7.34,5.88,1
105903,186,216,158,283,209,-5.26,-7.14,5.06,1
106003,185,215,156,286,209,-6.71,-6.94,3.53,1
106103,174,218,159,285,209,-6.9,-6.51,1.37,1
106203,179,217,158,283,208,-7.49,-5.92,-0.2,1
106303,186,217,158,285,208,-8.55,-5.14,-1.92,1
106403,187,218,157,281,207,-7.77,-4.98,-3.84,1
106503,184,220,157,283,207,-6.32,-4.0,-5.49,1
106603,183,216,157,281,207,-4.2,-2.82,-7.61,1
106703,183,220,155,282,206,-2.2,-2.08,-8.16,1
106803,186,217,155,284,206,0.63,-1.26,-8.94,1
106903,183,216,156,282,205,1.14,-1.1,-8.83,1
107003,184,216,155,281,205,2.0,-0.75,-9.02,1
107103,184,218,155,280,205,1.96,-0.31,-9.1,1
107203,186,217,157,283,204,2.12,-0.59,-9.1,1
107303,182,216,154,280,205,2.67,-0.75,-8.55,1
107403,182,213,155,281,205,3.18,-0.43,-8.55,1
107503,182,217,155,280,204,2.28,-0.51,-9.06,1
107603,182,217,155,281,205,2.55,-0.67,-8.98,1
107703,182,217,154,280,205,2.55,-0.71,-8.51,1
107803,182,217,155,281,205,2.9,-0.75,-8.59,1
107904,182,217,154,281,205,3.3,-0.78,-8.63,1
108003,181,217,156,280,205,2.35,-0.71,-8.9,1
108103,182,217,155,281,205,2.43,-0.98,-8.63,1
108204,181,218,154,280,204,2.31,-0.9,-8.71,1
108303,181,216,154,280,205,1.88,-0.94,-8.75,1
108403,181,212,153,279,204,2.04,-1.02,-8.94,1
108603,179,214,152,277,202,1.65,-0.78,-8.98,1
108703,180,217,153,280,204,1.88,-0.78,-9.06,1
108803,182,212,155,280,203,1.77,-0.94,-8.71,1
108903,181,216,150,280,205,1.96,-1.02,-8.9,1
109003,182,216,153,280,205,1.65,-0.98,-8.9,1
109103,182,217,154,279,205,1.73,-1.1,-9.02,1
109203,182,217,154,280,204,1.77,-0.98,-8.87,1
109303,183,217,154,280,205,1.92,-1.1,-8.98,1
109403,181,217,154,280,205,1.8,-1.18,-8.9,1
109503,182,217,153,280,205,1.61,-1.1,-8.71,1
109603,182,217,153,280,205,1.73,-1.1,-8.98,1
109703,182,216,153,280,201,1.61,-1.06,-8.98,1
109803,181,217,153,280,205,1.73,-1.1,-8.94,1
109903,181,215,153,267,205,1.69,-1.14,-9.14,1
110003,182,217,154,280,205,1.77,-1.06,-8.94,1
110103,182,217,152,280,205,1.61,-0.98,-8.94,1
110203,182,217,152,280,204,1.57,-1.18,-8.9,1
110303,182,217,152,280,205,1.73,-0.94,-8.9,1
110403,182,216,152,280,205,1.84,-1.02,-8.87,1
110503,182,217,152,267,205,1.53,-1.02,-8.9,1
110603,182,217,152,265,205,1.49,-1.14,-8.94,1
110703,182,216,151,280,205,1.49,-1.02,-8.83,1
110803,183,201,151,280,205,1.57,-0.94,-9.02,1
110903,182,198,152,280,205,1.53,-1.14,-8.98,1
111003,182,200,151,280,205,1.22,-1.02,-8.83,1
111104,182,217,151,280,206,1.33,-1.14,-8.98,1
111203,182,215,152,280,206,1.53,-0.94,-9.18,1
111303,183,217,151,280,206,1.29,-1.06,-8.9,1
111404,182,217,154,280,206,1.41,-1.18,-8.75,1
111503,182,217,151,281,206,1.41,-1.22,-9.1,1
111603,182,217,145,280,206,1.26,-1.22,-8.83,1
111803,178,216,152,280,198,1.92,-0.9,-9.41,1
111903,183,217,151,280,206,1.57,-1.02,-9.06,1
112003,182,217,152,280,206,0.9,-1.14,-8.87,1
112103,182,226,150,280,202,0.78,-1.29,-8.59,1
112203,179,217,153,280,205,1.29,-1.37,-8.94,1
112303,182,217,152,280,206,2.04,-1.06,-8.94,1
112403,182,216,153,279,205,1.92,-0.98,-8.75,1
112503,183,217,152,280,206,2.16,-1.06,-9.18,1
112603,179,216,151,279,206,2.35,-1.02,-8.75,1
112703,182,216,154,280,206,2.2,-1.02,-8.87,1
112803,183,217,153,280,205,2.24,-0.98,-9.1,1
112903,182,218,153,278,206,2.16,-1.06,-8.94,1
113003,183,216,154,280,205,1.33,-1.14,-9.3,1
113103,183,216,152,279,205,-2.71,-1.49,-8.2,1
113203,3,215,152,279,203,-4.35,-1.65,-7.34,1
113303,4,216,153,280,206,-6.51,-1.8,-5.26,1
113403,180,214,154,282,206,-9.77,-2.2,-2.08,1
113503,181,216,153,281,206,-8.98,-2.04,0.35,1
113603,181,214,153,280,207,-9.14,-1.65,3.3,1
113703,184,215,154,282,206,-8.9,-1.69,4.71,1
113803,184,215,152,282,206,-8.71,-1.65,5.49,1
113903,184,216,153,283,206,-8.32,-1.29,5.73,1
114003,181,218,152,283,206,-8.32,-1.26,6.59,1
114103,185,215,152,284,206,-7.81,-1.22,6.47,1
114203,186,218,153,284,207,-7.65,-1.49,6.32,1
114304,185,217,154,284,207,-7.81,-1.14,6.98,1
114403,183,215,155,284,206,-7.96,-1.45,6.75,1
114503,184,215,154,279,206,-7.85,-1.26,6.71,1
114604,185,215,154,285,206,-7.85,-1.29,6.83,1
114703,186,217,154,285,207,-7.69,-1.14,6.59,1
114803,185,212,154,285,207,-7.85,-1.26,6.51,1
115003,182,216,154,286,206,-7.96,-1.37,6.59,1
115103,184,216,154,285,208,-8.08,-1.33,6.39,1
115203,184,216,154,285,208,-8.0,-1.26,6.47,1
115303,184,216,155,285,208,-7.96,-1.45,6.08,1
115403,184,217,155,285,208,-8.2,-1.29,6.28,1
115503,184,215,154,285,207,-8.12,-1.22,6.16,1
115603,184,216,155,285,207,-8.16,-1.33,6.24,1
115703,183,216,155,285,207,-8.16,-1.29,6.39,1
115803,184,216,155,286,207,-8.16,-1.22,6.28,1
115903,184,218,155,285,208,-8.36,-1.22,6.16,1
116003,184,216,150,285,208,-8.16,-1.45,6.12,1
116103,185,216,154,285,207,-8.12,-1.18,6.04,1
116203,184,214,155,285,207,-8.32,-1.18,6.0,1
116303,184,217,155,285,207,-8.47,-1.26,6.2,1
116403,187,217,155,284,207,-8.32,-1.26,5.92,1
116503,184,216,155,286,208,-8.51,-1.14,5.65,1
116603,185,216,155,286,208,-8.39,-1.26,5.96,1
116703,185,216,155,285,207,-8.24,-1.41,6.0,1
116803,185,216,156,286,208,-8.39,-1.41,5.88,1
116903,186,217,158,287,208,-8.36,-1.26,5.81,1
117003,184,214,156,284,208,-8.32,-1.26,5.92,1
117103,186,216,157,287,208,-8.32,-1.37,6.08,1
117203,186,216,157,285,208,-8.36,-1.26,6.12,1
117303,184,214,157,285,209,-8.32,-1.41,5.92,1
117403,184,218,159,286,208,-8.2,-1.22,5.81,1
117504,185,219,159,285,208,-8.36,-1.26,6.04,1
117603,182,216,158,286,210,-8.39,-1.29,6.0,1
117703,183,216,159,286,208,-8.24,-1.18,5.73,1
117804,186,214,159,286,209,-8.39,-1.22,5.77,1
117903,186,217,160,287,208,-8.47,-1.29,5.92,1
118003,186,216,159,283,209,-8.32,-1.14,5.69,1
118203,184,216,159,286,209,-8.55,-1.33,5.88,1
118303,185,216,159,286,209,-8.47,-1.26,5.57,1
118403,189,216,158,285,208,-8.98,-1.29,5.49,1
118503,188,215,157,286,210,-8.63,-1.45,4.86,1
118603,187,215,159,286,209,-8.79,-1.37,5.26,1
118703,188,216,160,286,209,-8.94,-1.33,4.94,1
118803,189,218,158,285,209,-9.02,-1.18,4.98,1
118903,188,216,158,286,209,-8.9,-1.02,4.9,1
119003,187,217,158,285,209,-8.94,-1.14,5.1,1
119103,187,216,156,285,209,-8.83,-1.26,5.06,1
119203,187,212,159,285,210,-8.75,-1.22,5.02,1
119303,187,216,158,286,209,-9.06,-1.29,5.1,1
119403,186,216,158,284,209,-8.87,-1.18,5.18,1
119503,188,216,157,283,209,-8.71,-1.29,5.1,1
119603,187,214,158,283,208,-8.75,-1.1,5.18,1
119703,189,216,156,285,209,-8.75,-1.33,5.3,1
119803,186,215,157,283,207,-8.94,-0.98,5.1,1
119903,187,212,156,283,210,-8.83,-1.1,5.1,1
120003,189,215,155,286,208,-8.67,-1.02,5.22,1
120103,186,215,156,284,208,-8.94,-1.18,5.22,1
120203,188,217,156,285,208,-8.55,-1.26,5.1,1
120303,186,216,156,284,209,-8.87,-1.26,5.3,1
120403,186,216,155,284,208,-8.55,-1.29,5.1,1
120503,186,216,155,285,208,-8.43,-1.22,5.3,1
120603,186,216,154,285,209,-8.63,-1.26,5.26,1
120704,186,215,154,284,206,-8.71,-1.33,5.3,1
120803,184,216,155,284,209,-8.71,-1.22,5.22,1
120903,186,216,155,284,208,-8.71,-1.22,5.26,1
121004,186,216,154,284,209,-8.79,-1.14,5.22,1
121103,186,215,154,284,209,-8.87,-1.29,5.14,1
121203,186,216,154,284,209,-8.71,-1.29,5.1,1
121403,187,215,154,284,209,-8.87,-0.98,5.02,1
121503,187,216,152,284,209,-8.87,-1.06,5.14,1
121603,187,216,153,284,208,-8.9,-1.14,4.98,1
121703,185,216,144,284,209,-9.06,-1.1,5.06,1
121803,186,216,152,284,209,-8.75,-1.1,5.02,1
121903,186,215,153,285,203,-8.59,-1.1,5.02,1
122003,187,216,151,285,209,-8.71,-1.1,5.1,1
122103,187,216,152,284,209,-8.98,-1.1,5.06,1
122203,187,216,152,284,209,-8.9,-1.06,4.98,1
122303,187,216,152,284,209,-8.71,-1.1,5.3,1
122403,188,212,151,285,209,-8.83,-1.06,5.18,1
122503,187,216,152,284,209,-8.79,-1.33,4.71,1
122603,187,215,152,284,209,-9.1,-1.41,4.82,1
122703,187,216,153,283,209,-9.49,-0.9,4.2,1
122803,187,217,152,283,208,-10.04,0.75,1.41,1
122903,187,217,153,283,208,-9.3,1.06,-0.31,1
123003,189,218,153,282,208,-9.61,1.53,-1.61,1
123103,188,217,153,281,207,-7.69,2.43,-3.41,1
123203,188,217,153,281,207,-6.08,4.04,-5.92,1
123303,0,216,153,280,206,-3.33,5.45,-6.35,1
123403,0,216,153,280,207,-1.33,6.98,-6.2,1
123503,0,217,154,280,207,-1.57,7.61,-5.22,1
123603,0,216,153,280,206,-1.37,7.92,-4.86,1
123703,0,216,154,279,206,-1.06,8.16,-4.08,1
123803,182,211,150,273,201,-0.98,9.34,-4.24,1
123904,0,216,153,278,205,-0.75,9.18,-3.61,1
124003,0,200,139,256,193,-1.14,9.57,-3.53,1
124103,184,213,151,275,202,-1.29,9.41,-3.1,1
124204,188,214,153,276,205,-0.94,9.49,-2.9,1
124303,186,212,152,275,202,-0.94,9.69,-2.98,1
124403,176,201,143,260,193,-1.41,9.1,-2.98,1
124603,174,201,143,261,193,-0.67,8.9,-3.22,1
124703,176,204,143,261,192,-0.55,8.87,-3.33,1
124803,172,201,143,261,194,-0.35,9.3,-4.08,1
124903,176,201,143,261,192,-1.26,9.1,-4.16,1
125003,190,216,154,279,204,-1.65,9.34,-4.67,1
125103,5,216,154,278,206,-3.77,8.16,-4.28,1
125203,0,216,156,280,206,-5.26,6.83,-4.94,1
125303,1,206,147,265,193,-6.32,5.22,-3.65,1
125403,0,193,137,247,201,-8.0,2.43,-1.96,1
125503,0,214,154,276,205,-8.83,0.51,-0.59,1
125603,0,216,154,279,205,-9.96,-1.18,1.65,1
125703,181,196,153,275,199,-9.49,-2.08,3.02,1
125803,191,217,155,273,192,-7.88,-2.47,4.51,1
125903,191,218,156,284,209,-7.69,-2.75,6.16,1
126003,192,219,156,286,211,-7.06,-2.63,6.67,1
126103,190,219,155,288,212,-7.14,-2.51,7.41,1
126203,191,218,156,288,212,-6.08,-1.37,9.06,1
126303,2,218,156,288,207,-5.92,-1.14,9.65,1
126403,189,218,156,289,208,-5.57,-1.1,9.18,1
126503,189,218,155,290,212,-5.06,-1.57,9.02,1
126603,188,219,156,289,213,-4.82,-1.57,9.34,1
126703,188,219,156,292,213,-4.59,-1.37,9.69,1
126803,189,218,158,292,214,-4.82,-1.33,9.45,1
126903,188,219,156,293,214,-4.82,-1.41,9.3,1
127003,189,218,158,291,214,-4.86,-1.41,9.3,1
127104,189,218,158,292,213,-4.9,-1.45,9.18,1
127203,190,218,159,291,213,-4.94,-1.22,9.61,1
127303,191,218,159,292,212,-4.75,-1.26,9.34,1
127404,188,218,159,292,213,-4.86,-1.26,9.22,1
127503,190,217,159,291,214,-5.1,-1.33,9.34,1
127603,188,217,158,292,213,-4.94,-1.33,9.38,1
127803,188,217,159,291,214,-4.9,-1.37,9.34,1
127903,188,218,159,291,213,-4.79,-1.37,9.45,1
128003,188,216,160,292,213,-4.94,-1.49,9.45,1
128103,187,219,159,291,213,-4.55,-1.57,9.3,1
128203,188,218,159,292,213,-4.79,-1.73,9.26,1
128303,187,214,160,292,214,-4.82,-1.8,9.57,1
128403,187,215,160,291,213,-4.71,-1.77,9.3,1
128503,186,215,160,291,213,-4.79,-1.77,9.3,1
128603,187,215,161,291,214,-4.79,-1.88,9.38,1
128703,186,218,160,291,215,-4.79,-1.84,9.45,1
128803,188,217,161,291,213,-4.79,-1.84,9.53,1
128903,186,219,160,292,213,-4.94,-2.51,9.53,1
129003,186,220,158,293,214,-5.06,-1.8,9.92,1
129103,182,218,159,292,215,-4.79,-2.31,10.0,1
129203,185,217,160,292,213,-4.55,-1.92,9.3,1
129303,184,217,159,291,214,-4.31,-3.06,8.98,1
129403,185,217,158,290,214,-4.39,-4.0,8.79,1
129503,184,216,161,292,216,-3.49,-5.06,8.63,1
129603,182,213,155,285,212,-2.35,-6.35,8.59,1
129703,185,217,158,292,216,-1.18,-7.02,8.36,1
129803,185,217,158,292,214,-0.39,-7.45,7.85,1
129903,187,218,158,294,217,-0.2,-8.04,7.77,1
130003,188,218,158,295,218,1.22,-8.2,7.77,1
130103,188,218,158,295,219,1.37,-8.24,7.18,1
130203,187,218,158,296,219,1.92,-8.16,7.06,1
130304,187,218,157,296,219,1.73,-8.43,7.26,1
130403,186,208,157,295,218,1.77,-8.36,7.06,1
130503,185,216,155,292,216,2.43,-8.32,6.98,1
130604,186,216,157,295,218,2.28,-8.32,6.86,1
130703,186,217,157,285,219,2.08,-8.36,7.14,1
130803,187,218,157,296,220,2.08,-8.36,7.14,1
131003,186,217,158,297,220,2.59,-8.55,7.34,1
131103,187,218,157,280,221,2.04,-8.63,7.1,1
131203,186,217,145,299,219,0.86,-7.3,7.14,1
131303,185,217,156,298,218,0.04,-6.43,8.47,1
131403,186,216,157,298,218,-0.86,-5.61,9.38,1
131503,185,217,157,298,219,-2.16,-5.33,9.02,1
131603,186,216,156,297,219,-2.82,-4.35,8.87,1
131703,185,217,157,297,218,-4.59,-3.22,9.22,1
131803,184,216,156,296,218,-5.22,-2.04,9.22,1
131903,185,216,156,296,218,-4.75,-1.84,9.06,1
132003,185,216,157,296,218,-6.32,-1.26,8.63,1
132103,185,216,157,296,217,-6.39,-0.98,8.98,1
132203,185,217,156,295,218,-6.35,-0.9,8.59,1
132303,185,216,159,295,217,-6.16,-0.86,8.51,1
132403,185,217,158,295,217,-6.24,-0.75,8.28,1
132503,186,216,158,295,217,-7.3,-1.1,7.88,1
132603,187,217,158,293,217,-8.32,-1.14,7.37,1
132703,188,218,158,293,216,-8.36,-0.75,6.39,1
132803,190,217,158,292,217,-8.79,-0.08,4.16,1
132903,188,216,156,289,214,-9.3,0.63,2.35,1
133003,188,217,156,291,215,-10.0,1.57,0.75,1
133103,194,219,159,291,214,-8.9,2.75,-0.9,1
133203,194,215,157,289,212,-7.53,4.86,-1.45,1
133303,193,218,157,289,210,-8.16,6.86,-2.55,1
133403,193,215,156,286,209,-6.2,8.28,-2.63,1
133504,1,217,157,285,207,-4.82,7.96,-2.94,1
133603,190,216,157,285,207,-5.26,7.65,-3.06,1
133703,0,214,157,284,207,-3.1,8.16,-2.08,1
133804,1,218,157,284,207,-2.39,9.85,-2.2,1
133903,192,216,158,285,206,-2.31,9.96,-1.84,1
134003,191,214,157,283,205,-1.41,9.3,-1.06,1
134203,191,214,157,281,206,0.75,10.55,-0.59,1
134303,190,214,158,282,205,1.06,10.04,0.16,1
134403,190,214,158,281,205,1.8,10.04,0.08,1
134503,190,213,158,280,206,1.8,10.12,0.27,1
134603,189,213,158,280,206,2.82,10.0,-0.2,1
134703,189,213,158,279,206,3.53,9.65,-0.16,1
134803,189,214,159,280,206,3.57,8.94,-0.9,1
134903,187,214,159,281,207,4.86,9.1,-1.88,1
135003,183,215,161,281,207,5.53,7.96,-2.35,1
135103,188,214,158,280,206,5.73,7.3,-2.51,1
135203,187,213,161,280,206,6.12,7.14,-3.3,1
135303,189,215,159,280,206,7.41,5.81,-3.92,1
135403,189,214,160,278,205,7.06,5.3,-4.59,1
135503,186,216,160,278,205,7.18,4.31,-5.33,1
135603,194,214,159,277,206,6.39,3.84,-5.81,1
135703,193,216,159,277,204,7.41,2.86,-6.75,1
135803,191,216,160,276,203,6.63,2.04,-7.34,1
135903,189,214,160,278,204,5.88,1.26,-7.37,1
136003,190,215,160,277,203,4.86,0.59,-8.12,1
136103,189,214,160,277,205,4.98,0.71,-8.0,1
136203,190,217,159,277,205,5.26,0.9,-8.2,1
136303,188,214,158,277,205,4.59,1.14,-7.61,1
136403,188,217,157,278,204,4.79,0.51,-7.73,1
136503,187,214,159,277,204,4.71,0.71,-7.92,1
136603,188,215,159,275,204,4.94,0.94,-8.2,1
136704,186,214,159,278,204,5.18,1.06,-7.85,1
136803,187,214,158,277,204,4.94,1.06,-7.85,1
136903,187,216,158,276,204,4.71,0.98,-7.73,1
137004,189,212,159,277,204,4.98,1.1,-7.85,1
137103,188,214,158,279,204,5.1,1.37,-8.08,1
137203,187,214,158,278,205,5.18,1.1,-8.2,1
137403,187,214,158,279,204,4.94,1.45,-7.81,1
137503,186,216,159,279,204,5.45,1.69,-7.73,1
137603,186,214,158,278,205,5.77,2.39,-7.34,1
137703,187,214,159,277,205,6.32,3.61,-7.3,1
137803,187,213,157,278,204,5.81,4.67,-6.2,1
137903,186,215,157,277,204,4.51,5.41,-4.9,1
138003,182,215,158,281,207,5.26,6.98,-4.55,1
138103,184,214,160,285,209,4.2,7.85,-5.14,1
138203,182,215,161,286,209,2.75,7.92,-4.79,1
138303,1,214,161,286,209,1.37,8.59,-4.63,1
138403,0,215,161,279,209,0.27,8.39,-4.35,1
138503,0,215,161,286,205,-1.06,8.55,-4.04,1
138603,172,215,160,286,209,-2.86,8.12,-3.53,1
138703,169,214,151,285,208,-4.31,7.65,-3.53,1
138803,166,215,160,285,208,-5.84,7.02,-3.33,1
138903,165,215,160,285,209,-7.22,6.2,-3.1,1
139003,164,215,160,286,208,-7.22,4.55,-3.61,1
139103,187,215,159,285,208,-8.2,2.79,-2.71,1
139203,187,215,159,285,207,-9.3,1.33,-2.59,1
139303,187,201,159,285,208,-8.94,0.08,-2.82,1
139403,186,216,159,285,207,-9.49,-0.94,-2.39,1
139503,187,215,159,285,208,-9.38,-1.84,-2.0,1
139603,186,216,159,285,207,-8.83,-3.18,-1.18,1
139703,187,216,151,285,208,-8.87,-4.43,-0.51,1
139803,187,216,159,284,208,-8.55,-5.77,0.63,1
139904,186,215,159,285,203,-7.69,-6.43,0.98,1
140003,187,216,159,285,208,-6.98,-7.22,1.29,1
140103,186,216,158,286,208,-6.0,-7.81,1.33,1
140204,185,216,158,286,209,-5.77,-8.59,2.43,1
140303,186,217,159,287,210,-5.33,-9.06,3.06,1
140403,187,217,159,287,208,-4.08,-9.41,3.3,1
140603,185,217,159,292,213,-1.65,-9.81,4.2,1
140703,186,218,158,291,213,-1.1,-9.92,4.12,1
140803,188,218,159,290,214,-0.31,-9.85,4.28,1
140903,186,219,159,291,214,0.2,-10.2,4.59,1
141003,187,218,160,289,214,0.71,-10.24,4.67,1
141103,185,218,160,291,216,0.78,-9.96,4.94,1
141203,185,219,158,292,218,0.71,-9.92,4.79,1
141303,186,218,161,294,217,0.86,-9.92,4.79,1
141403,185,215,159,292,217,0.98,-9.92,5.02,1
141503,185,220,160,291,219,0.98,-9.69,5.18,1
141603,185,220,161,293,218,1.22,-9.81,5.06,1
141703,185,219,158,293,219,1.33,-9.77,5.37,1
141803,184,219,160,294,218,1.57,-9.69,5.33,1
141903,184,225,160,294,219,1.45,-9.73,5.57,1
142003,183,210,160,294,219,1.41,-9.61,5.45,1
142103,183,219,159,294,219,1.8,-9.85,5.3,1
142203,183,220,160,294,220,1.73,-9.61,5.41,1
142303,183,220,160,294,219,1.8,-9.3,5.37,1
142403,173,221,161,300,220,1.96,-9.45,5.37,1
142503,180,220,161,295,219,2.16,-9.61,5.45,1
142603,178,220,160,296,220,2.12,-9.53,5.37,1
142703,178,220,159,295,220,2.0,-9.45,5.69,1
142803,177,221,159,296,220,2.28,-9.34,5.57,1
142903,177,220,160,295,220,2.35,-9.26,5.45,1
143003,177,221,161,297,221,2.47,-9.41,5.73,1
143104,176,221,161,297,221,2.55,-9.61,5.65,1
143203,176,221,160,297,221,2.71,-9.34,5.77,1
143303,173,220,161,294,220,2.47,-9.41,5.45,1
143404,175,221,162,297,221,2.43,-9.45,5.53,1
143503,174,221,161,297,220,2.43,-9.3,5.57,1
143603,175,220,163,296,221,2.39,-9.53,5.33,1
143803,173,220,160,296,220,1.65,-9.61,5.69,1
143903,174,220,162,297,220,0.55,-9.3,5.77,1
144003,174,220,162,296,220,-0.43,-9.18,5.69,1
144103,173,220,161,294,219,-1.49,-8.98,5.84,1
144203,173,217,161,294,219,-2.59,-8.59,5.77,1
144303,172,220,161,296,218,-3.33,-8.36,6.24,1
144403,171,221,162,294,218,-4.75,-7.77,6.04,1
144503,174,219,162,293,218,-5.77,-6.71,5.69,1
144603,174,220,161,292,217,-6.83,-5.92,5.57,1
144703,170,220,162,292,217,-6.94,-5.22,5.73,1
144803,173,219,160,292,217,-7.06,-4.9,5.65,1
144903,173,219,161,292,217,-7.37,-3.88,5.3,1
145003,173,218,161,291,216,-8.24,-2.59,5.33,1
145103,173,221,160,288,214,-8.87,-1.14,4.9,1
145203,173,219,160,292,215,-9.96,-0.2,4.55,1
145303,173,218,159,289,214,-9.45,0.94,3.18,1
145403,176,217,159,289,214,-10.67,2.28,2.63,1
145503,177,216,160,288,211,-8.55,3.18,1.37,1
145603,180,217,159,286,210,-8.36,4.0,-0.43,1
145703,180,217,159,286,209,-7.77,5.02,-0.94,1
145803,180,217,159,285,209,-8.39,5.57,-1.1,1
145903,180,217,159,284,207,-7.49,6.71,-1.37,1
146003,180,216,158,283,207,-6.0,7.37,-2.08,1
146103,181,216,157,283,206,-3.3,8.55,-2.28,1
146203,181,216,158,283,206,-2.51,8.28,-2.55,1
146304,182,217,158,282,206,-0.98,9.45,-3.37,1
146403,181,215,158,283,206,-0.24,10.04,-3.49,1
146503,181,215,158,283,205,2.28,9.92,-2.59,1
146604,173,216,158,283,206,3.49,9.3,-2.43,1
146703,182,215,158,283,206,3.8,9.38,-2.31,1
146803,180,216,158,284,207,5.06,8.71,-2.51,1
147003,179,216,159,284,207,5.84,7.3,-2.79,1
147103,179,216,158,284,208,5.73,7.06,-2.75,1
147203,179,215,158,283,201,6.43,7.1,-2.82,1
147303,178,215,159,283,208,7.73,6.9,-3.22,1
147403,177,216,159,283,209,6.12,6.98,-4.59,1
147503,176,214,158,282,207,5.45,6.28,-4.55,1
147603,175,214,158,282,196,6.24,5.57,-5.3,1
147703,172,213,157,282,206,6.39,4.86,-6.16,1
147803,166,214,157,281,206,6.35,3.84,-6.35,1
147903,173,213,156,279,205,6.55,3.65,-6.35,1
148003,172,213,155,280,203,6.08,3.8,-6.98,1
148103,172,208,155,278,206,6.12,3.1,-6.94,1
148203,172,211,155,278,202,6.67,2.59,-6.86,1
148303,173,212,155,277,202,6.67,2.35,-6.63,1
148403,173,212,155,277,201,6.75,2.31,-6.75,1
148503,173,212,153,276,201,6.83,2.0,-6.59,1
148603,173,212,155,277,201,7.22,2.12,-6.86,1
148703,173,212,154,276,201,6.79,2.31,-6.43,1
148803,176,212,153,277,200,7.02,2.24,-6.59,1
148903,173,214,156,276,200,6.75,2.16,-6.67,1
149003,172,212,154,278,200,6.67,2.24,-6.47,1
149103,174,212,152,276,200,6.71,2.55,-6.59,1
149203,176,210,154,278,200,6.75,3.06,-6.63,1
